rank,molecule_chembl_id,pref_name,smiles,PS,P_ABL1,P_c-KIT,P_PDGFRB,rank_ABL1,rank_c-KIT,rank_PDGFRB,max_train_sim,heavy_atoms,in_ad,ad_rank,ad_rank_pct
2137,CHEMBL267744,TICRYNAFEN,O=C(O)COc1ccc(C(=O)c2cccs2)c(Cl)c1Cl,0.0234515971634526,0.016367398,0.117008984,0.006734704,1359,1735,2900,0.30645162,20,True,434,78.2
2145,CHEMBL1200787,PHENOXYBENZAMINE HYDROCHLORIDE,CC(COc1ccccc1)N(CCCl)Cc1ccccc1.Cl,0.023264327741824,0.00036028438,0.0355312,0.98359495,2680,2351,289,0.3148148,22,True,435,78.38
2154,CHEMBL1200618,FEXOFENADINE HYDROCHLORIDE,CC(C)(C(=O)O)c1ccc(C(O)CCCN2CCC(C(O)(c3ccccc3)c3ccccc3)CC2)cc1.Cl,0.0230533141099825,0.000733223,0.07098349,0.23540008,2473,2014,1887,0.30769232,38,True,436,78.56
2160,CHEMBL1201080,TRIMETHOPRIM HYDROCHLORIDE,COc1cc(Cc2cnc(N)nc2N)cc(OC)c1OC.Cl,0.0229108713517243,0.19263083,0.06387123,0.0009774482,495,2058,3104,0.59183675,22,True,437,78.74
2173,CHEMBL1198,PRAMOXINE,CCCCOc1ccc(OCCCN2CCOCC2)cc1,0.0222621147246721,0.0012857927,0.029550474,0.29037806,2285,2424,1774,0.5,21,True,438,78.92
2184,CHEMBL1201117,METHOCARBAMOL,COc1ccccc1OCC(O)COC(N)=O,0.0219815557281795,0.00023066105,0.07720335,0.59643745,2800,1966,1246,0.3508772,17,True,439,79.1
2188,CHEMBL783,NATEGLINIDE,CC(C)[C@H]1CC[C@H](C(=O)N[C@H](Cc2ccccc2)C(=O)O)CC1,0.0218575932302817,0.00017792555,0.25314024,0.2318503,2880,1193,1897,0.33898306,23,True,440,79.28
2189,CHEMBL1112,ARIPIPRAZOLE,O=C1CCc2ccc(OCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc2N1,0.0218296602821541,0.028716799,0.00036240276,0.9995703,1163,3238,36,0.32911393,30,True,441,79.46
2195,CHEMBL1201120,REMIFENTANIL HYDROCHLORIDE,CCC(=O)N(c1ccccc1)C1(C(=O)OC)CCN(CCC(=O)OC)CC1.Cl,0.0216744121300628,0.00014516604,0.31698313,0.22127925,2926,1015,1926,0.3108108,28,True,442,79.64
2210,CHEMBL249856,ENOXIMONE,CSc1ccc(C(=O)c2[nH]c(=O)[nH]c2C)cc1,0.0211393534919137,0.012515091,0.26508826,0.0028474145,1452,1162,3000,0.37209302,17,True,443,79.82
2218,CHEMBL1754,DOXAPRAM,CCN1CC(CCN2CCOCC2)C(c2ccccc2)(c2ccccc2)C1=O,0.020904393966483,0.00010510645,0.2093237,0.41520724,2982,1345,1540,0.30769232,28,True,444,80.0
2226,CHEMBL4297522,PEMIGATINIB,CCN1C(=O)N(c2c(F)c(OC)cc(OC)c2F)Cc2cnc3[nH]c(CN4CCOCC4)cc3c21,0.0206599534381986,0.0015906829,0.0059502344,0.93168795,2220,2918,572,0.30555555,35,True,445,80.18
2229,CHEMBL4303060,MELPHALAN FLUFENAMIDE,CCOC(=O)[C@H](Cc1ccc(F)cc1)NC(=O)[C@@H](N)Cc1ccc(N(CCCl)CCCl)cc1,0.0205850315964527,3.4115368e-05,0.42497462,0.60164684,3189,757,1242,0.33734939,33,True,446,80.36
2240,CHEMBL22,TRIMETHOPRIM,COc1cc(Cc2cnc(N)nc2N)cc(OC)c1OC,0.0202154736190849,0.16597502,0.05259305,0.00094641314,521,2155,3106,0.6041667,21,True,447,80.54
2252,CHEMBL1257015,PICOTAMIDE,COc1ccc(C(=O)NCc2cccnc2)cc1C(=O)NCc1cccnc1,0.0196138651998061,0.0077612563,0.15232031,0.00638263,1613,1583,2911,0.41538462,28,True,448,80.72
2253,CHEMBL3183184,OCTINOXATE,CCCCC(CC)COC(=O)C=Cc1ccc(OC)cc1,0.0194964684584395,3.869995e-05,0.37046486,0.5169049,3167,871,1367,0.36956522,21,True,449,80.9
2260,CHEMBL2105497,ZIPEPROL,COC(CN1CCN(CC(O)C(OC)c2ccccc2)CC1)c1ccccc1,0.0192977194086305,0.0016620741,0.005435144,0.7955299,2198,2940,924,0.30508474,28,True,450,81.08
2304,CHEMBL1201294,DIPHENOXYLATE,CCOC(=O)C1(c2ccccc2)CCN(CCC(C#N)(c2ccccc2)c2ccccc2)CC1,0.0176885285398291,0.00049486046,0.07527111,0.14858127,2589,1982,2144,0.30666667,34,True,451,81.26
2309,CHEMBL1200665,DIPHENOXYLATE HYDROCHLORIDE,CCOC(=O)C1(c2ccccc2)CCN(CCC(C#N)(c2ccccc2)c2ccccc2)CC1.Cl,0.0175579017268911,0.0005113096,0.07888577,0.13419461,2576,1954,2203,0.32,35,True,452,81.44
2317,CHEMBL51,KETANSERIN,O=C(c1ccc(F)cc1)C1CCN(CCn2c(=O)[nH]c3ccccc3c2=O)CC1,0.0172324383056379,0.00729603,0.052775476,0.013289891,1642,2150,2792,0.3026316,29,True,453,81.62
2328,CHEMBL405110,METHYLENE BLUE ANHYDROUS,CN(C)c1ccc2nc3ccc(N(C)C)cc3[s+]c2c1.[Cl-],0.0168583796317452,0.15930697,0.173613,0.000173233,533,1488,3247,0.31111112,21,True,454,81.8
2330,CHEMBL786,TAMOXIFEN CITRATE,CC/C(=C(\c1ccccc1)c1ccc(OCCN(C)C)cc1)c1ccccc1.O=C(O)CC(O)(CC(=O)O)C(=O)O,0.0167350742875727,0.00055801094,0.15595539,0.053856704,2551,1555,2550,0.38333333,41,True,455,81.98
2335,CHEMBL2106483,VILOXAZINE HYDROCHLORIDE,CCOc1ccccc1OCC1CNCCO1.Cl,0.0166097958820606,0.0020093159,0.004717241,0.48345557,2135,2968,1419,0.39726028,18,True,456,82.16
2349,CHEMBL566752,FLORBETABEN F18,CNc1ccc(/C=C/c2ccc(OCCOCCOCC[18F])cc2)cc1,0.0160795515737968,3.832007e-05,0.3714313,0.29209018,3169,868,1768,0.30232558,26,True,457,82.34
2350,CHEMBL1908906,FLORBETABEN,CNc1ccc(/C=C/c2ccc(OCCOCCOCCF)cc2)cc1,0.0160795515737968,3.832007e-05,0.3714313,0.29209018,3169,868,1768,0.30232558,26,True,458,82.52
2354,CHEMBL1078261,PROPIVERINE,CCCOC(C(=O)OC1CCN(C)CC1)(c1ccccc1)c1ccccc1,0.0159083096756798,0.00043284206,0.033027183,0.28162494,2632,2378,1794,0.3283582,27,True,459,82.7
2362,CHEMBL2103837,TAFAMIDIS,O=C(O)c1ccc2nc(-c3cc(Cl)cc(Cl)c3)oc2c1,0.0155299610984484,0.010166807,0.03417622,0.010779594,1520,2367,2825,0.3137255,20,True,460,82.88
2370,CHEMBL1201,THIOTHIXENE,CN1CCN(CC/C=C2/c3ccccc3Sc3ccc(S(=O)(=O)N(C)C)cc32)CC1,0.015261278641794,0.032000728,0.016701384,0.006650594,1131,2644,2901,0.32,30,True,461,83.06
2376,CHEMBL3989824,THIOTHIXENE HYDROCHLORIDE,CN1CCN(CC/C=C2/c3ccccc3Sc3ccc(S(=O)(=O)N(C)C)cc32)CC1.Cl.Cl.O.O,0.0151017578306921,0.029282099,0.019570094,0.0060101785,1160,2577,2916,0.3116883,34,True,462,83.24
2385,CHEMBL2104941,INDORAMIN HYDROCHLORIDE,Cl.O=C(NC1CCN(CCc2c[nH]c3ccccc23)CC1)c1ccccc1,0.0149209330612546,0.00062357995,0.042647045,0.12491277,2525,2252,2244,0.37349397,27,True,463,83.42
2388,CHEMBL306700,VILOXAZINE,CCOc1ccccc1OCC1CNCCO1,0.0147687999914108,0.0017028732,0.0032162657,0.58816797,2188,3024,1257,0.4027778,17,True,464,83.6
2397,CHEMBL1256841,NIALAMIDE,O=C(CCNNC(=O)c1ccncc1)NCc1ccccc1,0.0145192902022562,0.003324462,0.038400363,0.023976153,1938,2308,2704,0.3220339,22,True,465,83.78
2432,CHEMBL75435,DEXKETOPROFEN,C[C@H](C(=O)O)c1cccc(C(=O)c2ccccc2)c1,0.0136836795360584,0.012726716,0.19395195,0.001038002,1448,1406,3099,0.35555556,19,True,466,83.96
2434,CHEMBL1706,NAPHAZOLINE HYDROCHLORIDE,Cl.c1ccc2c(CC3=NCCN3)cccc2c1,0.0136684958547706,0.0054198755,0.010008051,0.04707857,1744,2793,2589,0.33333334,17,True,467,84.14
2445,CHEMBL119,TRIMETREXATE,COc1cc(NCc2ccc3nc(N)nc(N)c3c2C)cc(OC)c1OC,0.0134757569406522,0.075744554,0.060087904,0.00053767645,819,2088,3161,0.328125,27,True,468,84.32
2458,CHEMBL506,PRIMAQUINE,COc1cc(NC(C)CCCN)c2ncccc2c1,0.0130094575033818,0.004218944,0.0067987163,0.07676214,1841,2884,2435,0.30769232,19,True,469,84.5
2466,CHEMBL782,TOLBUTAMIDE,CCCCNC(=O)NS(=O)(=O)c1ccc(C)cc1,0.0127945736586515,0.006345367,0.056375697,0.005855026,1687,2125,2921,0.33898306,18,True,470,84.68
2467,CHEMBL1520,VARDENAFIL,CCCc1nc(C)c2c(=O)nc(-c3cc(S(=O)(=O)N4CCN(CC)CC4)ccc3OCC)[nH]n12,0.0127901055091564,0.043959033,0.0039999154,0.011899358,1026,2989,2813,0.42857143,34,True,471,84.86
2469,CHEMBL599,MELOXICAM,Cc1cnc(NC(=O)C2=C(O)c3ccccc3S(=O)(=O)N2C)s1,0.0127439327229479,0.0025730184,0.043830734,0.018352225,2044,2237,2744,0.32051283,23,True,472,85.05
2473,CHEMBL1701,MEPERIDINE HYDROCHLORIDE,CCOC(=O)C1(c2ccccc2)CCN(C)CC1.Cl,0.0126986259759748,0.00019851328,0.074021496,0.13935505,2836,1991,2183,0.328125,19,True,473,85.23
2484,CHEMBL2106829,METHAQUALONE HYDROCHLORIDE,Cc1ccccc1-n1c(C)nc2ccccc2c1=O.Cl,0.0124868060549973,0.018887768,0.07250387,0.0014217144,1312,2004,3068,0.425,20,True,474,85.41
2503,CHEMBL607,MEPERIDINE,CCOC(=O)C1(c2ccccc2)CCN(C)CC1,0.0119754676066212,0.00017756168,0.064213894,0.1506257,2882,2055,2131,0.3125,18,True,475,85.59
2508,CHEMBL1297,FENOPROFEN,CC(C(=O)O)c1cccc(Oc2ccccc2)c1,0.0118828200790252,0.0057076765,0.42928725,0.0006847803,1723,749,3133,0.3529412,18,True,476,85.77
2518,CHEMBL282052,METHAQUALONE,Cc1ccccc1-n1c(C)nc2ccccc2c1=O,0.0116781357695696,0.018361278,0.06736069,0.0012876893,1318,2040,3082,0.43589744,19,True,477,85.95
2520,CHEMBL279516,INDORAMIN,O=C(NC1CCN(CCc2c[nH]c3ccccc23)CC1)c1ccccc1,0.0116457642225131,0.0005217603,0.032565624,0.09295519,2569,2383,2364,0.37804878,26,True,478,86.13
2526,CHEMBL396778,SAFINAMIDE,C[C@H](NCc1ccc(OCc2cccc(F)c2)cc1)C(N)=O,0.0113898394066649,0.0002591879,0.07727769,0.07377072,2769,1963,2445,0.3432836,22,True,479,86.31
2533,CHEMBL1909289,XENAZOIC ACID,CCOC(Nc1ccc(C(=O)O)cc1)C(=O)c1ccc(-c2ccccc2)cc1,0.0111360999150256,0.0025067877,0.16501394,0.0033385756,2056,1523,2984,0.33898306,28,True,480,86.49
2548,CHEMBL1092,TRIHEXYPHENIDYL HYDROCHLORIDE,Cl.OC(CCN1CCCCC1)(c1ccccc1)C1CCCCC1,0.0108043461062882,0.0002048666,0.007944613,0.77491075,2830,2849,968,0.36363637,23,True,481,86.67
2560,CHEMBL1200828,CYCRIMINE HYDROCHLORIDE,Cl.OC(CCN1CCCCC1)(c1ccccc1)C1CCCC1,0.0104941838073248,0.00019751904,0.0075813807,0.7717715,2839,2861,978,0.36363637,22,True,482,86.85
2569,CHEMBL118,CELECOXIB,Cc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)cc1,0.0102143455266439,0.0051777745,0.01117115,0.018424284,1760,2757,2741,0.30645162,26,True,483,87.03
2572,CHEMBL1761,PROCYCLIDINE HYDROCHLORIDE,Cl.OC(CCN1CCCC1)(c1ccccc1)C1CCCCC1,0.0101988245455259,0.00018696822,0.0074011227,0.7666285,2857,2867,992,0.36363637,22,True,484,87.21
2592,CHEMBL294199,CAPSAICIN,COc1cc(CNC(=O)CCCC/C=C/C(C)C)ccc1O,0.0098025588689355,9.427741e-05,0.12188229,0.08197288,3002,1711,2413,0.30508474,22,True,485,87.39
2623,CHEMBL2403108,CERITINIB,Cc1cc(Nc2ncc(Cl)c(Nc3ccccc3S(=O)(=O)C(C)C)n2)c(OC(C)C)cc1C1CCNCC1,0.0092956372709697,0.0090387715,0.0027023724,0.032883868,1568,3047,2656,0.59302324,38,True,486,87.57
2625,CHEMBL1374379,BENZONATATE,CCCCNc1ccc(C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOC)cc1,0.0092874503473428,0.0001467707,0.05722764,0.09537715,2923,2118,2356,0.3114754,42,True,487,87.75
2626,CHEMBL1490,TRIHEXYPHENIDYL,OC(CCN1CCCCC1)(c1ccccc1)C1CCCCC1,0.009278562985527,0.0001921707,0.005211412,0.79762626,2849,2952,917,0.34545454,22,True,488,87.93
2635,CHEMBL1201035,BIPERIDEN HYDROCHLORIDE,Cl.OC(CCN1CCCCC1)(c1ccccc1)C1CC2C=CC1C2,0.0092072686892593,7.731343e-05,0.015195655,0.6643822,3051,2672,1147,0.32786885,24,True,489,88.11
2641,CHEMBL1265,ADAPALENE,COc1ccc(-c2ccc3cc(C(=O)O)ccc3c2)cc1C12CC3CC(CC(C3)C1)C2,0.0091169239701115,3.608232e-05,0.1545262,0.13590908,3179,1569,2197,0.3529412,31,True,490,88.29
2648,CHEMBL1519,TRANDOLAPRIL,CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1[C@H](C(=O)O)C[C@H]2CCCC[C@@H]21,0.0089854579462675,0.00015661187,0.05848558,0.07920401,2911,2104,2424,0.3125,31,True,491,88.47
2650,CHEMBL346235,DIAMTHAZOLE DIHYDROCHLORIDE,CCN(CC)CCOc1ccc2nc(N(C)C)sc2c1.Cl.Cl,0.008971592263573,0.09909614,0.018644229,0.00039084768,697,2600,3189,0.32857144,22,True,492,88.65
2654,CHEMBL1201227,CYCRIMINE,OC(CCN1CCCCC1)(c1ccccc1)C1CCCC1,0.0089126967560459,0.00018090989,0.0049320706,0.7934799,2876,2961,930,0.34545454,21,True,493,88.83
2662,CHEMBL2103736,FENOPROFEN CALCIUM,CC(C(=O)[O-])c1cccc(Oc2ccccc2)c1.CC(C(=O)[O-])c1cccc(Oc2ccccc2)c1.O.O.[Ca+2],0.0087586597416274,0.0052315556,0.35248557,0.00036436837,1756,925,3193,0.3272727,39,True,494,89.01
2666,CHEMBL1200874,TOLBUTAMIDE SODIUM,CCCCNC(=O)[N-]S(=O)(=O)c1ccc(C)cc1.[Na+],0.0087221912030249,0.0031902122,0.06789721,0.003063411,1956,2037,2992,0.30645162,19,True,495,89.19
2675,CHEMBL86715,PROCYCLIDINE,OC(CCN1CCCC1)(c1ccccc1)C1CCCCC1,0.0085929646475313,0.00016871373,0.0047703437,0.7883681,2894,2966,938,0.34545454,21,True,496,89.37
2690,CHEMBL1200769,TRIPELENNAMINE CITRATE,CN(C)CCN(Cc1ccccc1)c1ccccn1.O=C(O)CC(O)(CC(=O)O)C(=O)O,0.0082728875498373,0.0028272013,0.029626757,0.006759745,2010,2423,2899,0.3114754,32,True,497,89.55
2698,CHEMBL688,FENTANYL CITRATE,CCC(=O)N(c1ccccc1)C1CCN(CCc2ccccc2)CC1.O=C(O)CC(O)(CC(=O)O)C(=O)O,0.0081638070218301,0.0005201376,0.032291662,0.032394364,2570,2384,2661,0.34375,38,True,498,89.73
2711,CHEMBL1101,BIPERIDEN,OC(CCN1CCCCC1)(c1ccccc1)C1CC2C=CC1C2,0.0080169800395996,6.693134e-05,0.011364783,0.67739445,3080,2753,1126,0.3114754,23,True,499,89.91
2717,CHEMBL1168,RAMIPRIL,CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1[C@H](C(=O)O)C[C@@H]2CCC[C@@H]21,0.0078131481232337,0.00016853798,0.04179108,0.06771689,2895,2262,2473,0.3125,30,True,500,90.09
2724,CHEMBL4299940,MITAPIVAT,O=C(c1ccc(NS(=O)(=O)c2cccc3cccnc23)cc1)N1CCN(CC2CC2)CC1,0.0077542071869797,0.0021741127,0.019787546,0.010837724,2105,2573,2822,0.31944445,32,True,501,90.27
2725,CHEMBL1094636,NIRAPARIB,NC(=O)c1cccc2cn(-c3ccc([C@@H]4CCCNC4)cc3)nc12,0.0077067049092183,0.0037594459,0.028517686,0.0042694123,1888,2437,2951,0.3114754,24,True,502,90.45
2743,CHEMBL1201178,LISDEXAMFETAMINE DIMESYLATE,CS(=O)(=O)O.CS(=O)(=O)O.C[C@@H](Cc1ccccc1)NC(=O)[C@@H](N)CCCCN,0.0073666426083221,0.00021541104,0.08115679,0.022867363,2823,1937,2710,0.3030303,29,True,503,90.63
2747,CHEMBL1201159,FENTANYL HYDROCHLORIDE,CCC(=O)N(c1ccccc1)C1CCN(CCc2ccccc2)CC1.Cl,0.0073277128369728,0.00018623749,0.015998341,0.1320575,2860,2657,2213,0.4,26,True,504,90.81
2749,CHEMBL446,SULFAMETHAZINE,Cc1cc(C)nc(NS(=O)(=O)c2ccc(N)cc2)n1,0.0073191298887271,0.00028725446,0.08269812,0.01650501,2744,1926,2760,0.41666666,19,True,505,90.99
2753,CHEMBL1184360,DIAMTHAZOLE,CCN(CC)CCOc1ccc2nc(N(C)C)sc2c1,0.0072777646885627,0.07628707,0.0148219755,0.00034090775,818,2686,3199,0.33333334,20,True,506,91.17
2756,CHEMBL596,FENTANYL,CCC(=O)N(c1ccccc1)C1CCN(CCc2ccccc2)CC1,0.0072203166745855,0.00017770006,0.0136523,0.15515834,2881,2713,2118,0.4074074,25,True,507,91.35
2777,CHEMBL1998966,PIFOXIME,C/C(=N\O)c1ccc(OCC(=O)N2CCCCC2)cc1,0.0068760282998675,0.00026671655,0.122248515,0.009970562,2755,1710,2837,0.3508772,20,True,508,91.53
2779,CHEMBL1201196,SERTACONAZOLE,Clc1ccc(C(Cn2ccnc2)OCc2csc3c(Cl)cccc23)c(Cl)c1,0.0068359242414007,0.013696601,0.0015885367,0.014681881,1415,3121,2777,0.31506848,27,True,509,91.71
2783,CHEMBL571,KETOPROFEN,CC(C(=O)O)c1cccc(C(=O)c2ccccc2)c1,0.0066937284248394,0.009557828,0.18195786,0.00017245444,1550,1449,3249,0.35555556,19,True,510,91.89
2785,CHEMBL121,ROSIGLITAZONE,CN(CCOc1ccc(CC2SC(=O)NC2=O)cc1)c1ccccn1,0.0066729214479177,0.0017136526,0.021773295,0.007963445,2187,2545,2879,0.30487806,25,True,511,92.07
2815,CHEMBL1909285,NITREFAZOLE,Cc1nc([N+](=O)[O-])cn1-c1ccc([N+](=O)[O-])cc1,0.0060213382010833,0.0047612605,0.034348004,0.0013349213,1787,2362,3078,0.4318182,18,True,512,92.25
2816,CHEMBL527,PIROXICAM,CN1C(C(=O)Nc2ccccn2)=C(O)c2ccccc2S1(=O)=O,0.0059957848420452,0.0014127675,0.0140852835,0.010831831,2260,2699,2823,0.31343284,23,True,513,92.43
2818,CHEMBL349803,PIRETANIDE,NS(=O)(=O)c1cc(C(=O)O)cc(N2CCCC2)c1Oc1ccccc1,0.0059886406162322,0.0028648637,0.023515223,0.003188099,2006,2510,2987,0.30136988,25,True,514,92.61
2823,CHEMBL154,NAPROXEN,COc1ccc2cc([C@H](C)C(=O)O)ccc2c1,0.0059147248674499,0.0004973578,0.13743855,0.0030270952,2587,1640,2994,0.41463414,17,True,515,92.79
2827,CHEMBL485696,SULFISOMIDINE,Cc1cc(NS(=O)(=O)c2ccc(N)cc2)nc(C)n1,0.0058001199882391,0.00013886766,0.09934884,0.014143183,2934,1817,2788,0.31343284,19,True,516,92.97
2840,CHEMBL256997,ATALUREN,O=C(O)c1cccc(-c2noc(-c3ccccc3F)n2)c1,0.0055966392483568,0.0040290114,0.018221078,0.0023878624,1863,2612,3018,0.32786885,21,True,517,93.15
2853,CHEMBL1201032,RIZATRIPTAN BENZOATE,CN(C)CCc1c[nH]c2ccc(Cn3cncn3)cc12.O=C(O)c1ccccc1,0.0052687805313805,0.001102597,0.037327863,0.0035536978,2337,2331,2975,0.31460676,29,True,518,93.33
2890,CHEMBL86304,MOCLOBEMIDE,O=C(NCCN1CCOCC1)c1ccc(Cl)cc1,0.0044084925677485,0.00032230743,0.04709133,0.005644938,2710,2203,2925,0.47619048,18,True,519,93.51
2901,CHEMBL1200748,CARBIDOPA,C[C@@](Cc1ccc(O)c(O)c1)(NN)C(=O)O.O,0.0041828760655132,0.00081330305,0.18799375,0.00047866214,2441,1432,3169,0.30612245,17,True,520,93.69
2911,CHEMBL319144,MINODRONIC ACID,O=P(O)(O)C(O)(Cc1cnc2ccccn12)P(=O)(O)O,0.0040075069977146,0.006802981,0.001469245,0.006439164,1661,3129,2906,0.33870968,20,True,521,93.87
2915,CHEMBL43,AMSACRINE,COc1cc(NS(C)(=O)=O)ccc1Nc1c2ccccc2nc2ccccc12,0.0039708482860488,0.005585045,0.0026527038,0.0042260457,1731,3048,2952,0.3392857,28,True,522,94.05
2925,CHEMBL550348,DEFERASIROX,O=C(O)c1ccc(-n2nc(-c3ccccc3O)nc2-c2ccccc2O)cc1,0.003852284747014,0.003949113,0.01568558,0.0009229005,1870,2665,3109,0.36734694,28,True,523,94.23
2930,CHEMBL108,CARBAMAZEPINE,NC(=O)N1c2ccccc2C=Cc2ccccc21,0.0038153669476486,0.002960266,0.010491358,0.0017883248,1990,2774,3048,0.30952382,18,True,524,94.41
2982,CHEMBL1690,HYDROXYCHLOROQUINE SULFATE,CCN(CCO)CCCC(C)Nc1ccnc2cc(Cl)ccc12.O=S(=O)(O)O,0.0030438088782415,0.00116893,0.025861034,0.0009328626,2316,2471,3108,0.3258427,28,True,525,94.59
3060,CHEMBL1200806,NAPROXEN SODIUM,COc1ccc2cc([C@H](C)C(=O)[O-])ccc2c1.[Na+],0.0020582584927427,0.000566876,0.06964473,0.00022086332,2543,2027,3232,0.39534885,18,True,526,94.77
3074,CHEMBL2095209,ICOSAPENT ETHYL,CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCCC(=O)OCC,0.0019412236819263,5.396312e-06,0.01386936,0.097740255,3321,2706,2348,0.3018868,24,True,527,94.95
3088,CHEMBL1700,SOTALOL HYDROCHLORIDE,CC(C)NCC(O)c1ccc(NS(C)(=O)=O)cc1.Cl,0.0017878189575183,8.03009e-05,0.039267797,0.001812231,3043,2292,3046,0.30508474,19,True,528,95.14
3091,CHEMBL471,SOTALOL,CC(C)NCC(O)c1ccc(NS(C)(=O)=O)cc1,0.0017829682974322,7.674416e-05,0.038000755,0.0019435384,3053,2313,3042,0.31034482,18,True,529,95.32
3092,CHEMBL348000,CINCHOPHEN,O=C(O)c1cc(-c2ccccc2)nc2ccccc12,0.0017804995107437,0.0036663641,0.018511124,8.316817e-05,1902,2603,3302,0.3409091,19,True,530,95.5
3094,CHEMBL1201150,SUMATRIPTAN SUCCINATE,CNS(=O)(=O)Cc1ccc2[nH]cc(CCN(C)C)c2c1.O=C(O)CCC(=O)O,0.0017244567673097,0.00017330569,0.012577023,0.002352699,2885,2729,3022,0.30952382,28,True,531,95.68
3098,CHEMBL509,MECLOFENAMIC ACID,Cc1ccc(Cl)c(Nc2ccccc2C(=O)O)c1Cl,0.0016755936908232,0.0099017145,0.0078004096,6.0908576e-05,1535,2854,3317,0.3962264,19,True,532,95.86
3100,CHEMBL1200321,SULFISOXAZOLE DIOLAMINE,Cc1noc(NS(=O)(=O)c2ccc(N)cc2)c1C.OCCNCCO,0.0016693713230781,0.00066176016,0.010812511,0.000650177,2500,2767,3140,0.30882353,25,True,533,96.04
3119,CHEMBL686,MEFENAMIC ACID,Cc1cccc(Nc2ccccc2C(=O)O)c1C,0.0015004245069468,0.0021808303,0.13556902,1.1425101e-05,2104,1642,3375,0.3529412,18,True,534,96.22
3122,CHEMBL1200725,SERTACONAZOLE NITRATE,Clc1ccc(C(Cn2ccnc2)OCc2csc3c(Cl)cccc23)c(Cl)c1.O=[N+]([O-])O,0.0014677010351083,0.0020365529,0.026495289,5.859333e-05,2126,2461,3322,0.3,31,True,535,96.4
3134,CHEMBL1339,VARDENAFIL HYDROCHLORIDE,CCCc1nc(C)c2c(O)nc(-c3cc(S(=O)(=O)N4CCN(CC)CC4)ccc3OCC)nn12.Cl,0.0013251797177037,0.00037621032,0.0029195868,0.0021187137,2666,3034,3032,0.47560975,35,True,536,96.58
3135,CHEMBL408513,BELINOSTAT,O=C(/C=C/c1cccc(S(=O)(=O)Nc2ccccc2)c1)NO,0.0013238378314683,0.0008822654,0.015380868,0.0001709717,2418,2669,3251,0.32394367,22,True,537,96.76
3151,CHEMBL3989408,IBUPROFEN SODIUM,CC(C)Cc1ccc(C(C)C(=O)[O-])cc1.O.O.[Na+],0.0011413754612517,0.0004081871,0.024477024,0.00014882216,2652,2496,3259,0.30769232,18,True,538,96.94
3157,CHEMBL1201165,QUINESTROL,C#C[C@]1(O)CC[C@H]2[C@@H]3CCc4cc(OC5CCCC5)ccc4[C@H]3CC[C@@]21C,0.0010925799104743,1.275397e-05,0.0001049405,0.97447556,3274,3290,378,0.31428573,27,True,539,97.12
3173,CHEMBL1201003,ELETRIPTAN HYDROBROMIDE,Br.CN1CCC[C@@H]1Cc1c[nH]c2ccc(CCS(=O)(=O)c3ccccc3)cc12,0.0009928149504031,0.0003273305,0.0047112177,0.0006345783,2706,2970,3142,0.3255814,28,True,540,97.3
3174,CHEMBL934,METYRAPONE,CC(C)(C(=O)c1cccnc1)c1cccnc1,0.000981882665419,0.0013569109,0.0122968415,5.6732784e-05,2269,2734,3324,0.33333334,17,True,541,97.48
3181,CHEMBL3716057,GEFAPIXANT,COc1cc(C(C)C)c(Oc2cnc(N)nc2N)cc1S(N)(=O)=O,0.0009275993687644,0.00052979146,0.0036002079,0.0004184551,2565,3010,3183,0.32307693,24,True,542,97.66
3221,CHEMBL1109,SULFAPHENAZOLE,Nc1ccc(S(=O)(=O)Nc2ccnn2-c2ccccc2)cc1,0.0006559140447259,0.0016384504,0.0019005212,9.062221e-05,2209,3099,3296,0.33333334,22,True,543,97.84
3223,CHEMBL56367,NIMESULIDE,CS(=O)(=O)Nc1ccc([N+](=O)[O-])cc1Oc1ccccc1,0.0006512948045732,0.0007565554,0.0029048352,0.00012571024,2466,3035,3270,0.33333334,21,True,544,98.02
3238,CHEMBL48582,SAFINAMIDE MESYLATE,CS(=O)(=O)O.C[C@H](NCc1ccc(OCc2cccc(F)c2)cc1)C(N)=O,0.0005418566450342,4.7090493e-06,0.01721252,0.001962797,3329,2635,3041,0.32394367,27,True,545,98.2
3258,CHEMBL438,SULFAMERAZINE,Cc1ccnc(NS(=O)(=O)c2ccc(N)cc2)n1,0.0004335132102981,9.0105365e-05,0.00590364,0.00015315705,3018,2920,3258,0.46666667,18,True,546,98.38
3264,CHEMBL1200359,SULFAMETER,COc1cnc(NS(=O)(=O)c2ccc(N)cc2)nc1,0.0004145089183244,5.478317e-05,0.007160066,0.0001815671,3115,2872,3242,0.3137255,19,True,547,98.56
3281,CHEMBL865,VALDECOXIB,Cc1onc(-c2ccccc2)c1-c1ccc(S(N)(=O)=O)cc1,0.0003079026987731,0.0005284844,0.001492359,3.7011367e-05,2566,3128,3345,0.33333334,22,True,548,98.74
